65.90915641,4,,,,,,,,,,
66.35360085,0,,,,,,,,,,
66.35360085,2,,,,,,,,,,
66.79804529,1,,,,,,,,,,
66.79804529,4,,,,,,,,,,
67.68693418,3,,,,,,,,,,
67.68693418,4,,,,,,,,,,
68.13137863,2,,,,,,,,,,
68.13137863,3,,,,,,,,,,
68.57582307,1,,,,,,,,,,
68.57582307,4,,,,,,,,,,
69.46471196,2,,,,,,,,,,
69.46471196,4,,,,,,,,,,
69.9091564,1,,,,,,,,,,
69.9091564,2,,,,,,,,,,
70.35360085,3,,,,,,,,,,
70.35360085,4,,,,,,,,,,
70.79804529,2,,,,,,,,,,
70.79804529,3,,,,,,,,,,
71.24248973,2,,,,,,,,,,
71.24248973,4,,,,,,,,,,
71.68693418,0,,,,,,,,,,
71.68693418,1,,,,,,,,,,
72.13137862,0,,,,,,,,,,
72.13137862,4,,,,,,,,,,
73.02026751,0,,,,,,,,,,
73.02026751,4,,,,,,,,,,
73.46471195,1,,,,,,,,,,
73.46471195,2,,,,,,,,,,
73.9091564,1,,,,,,,,,,
73.9091564,4,,,,,,,,,,
74.79804529,2,,,,,,,,,,
74.79804529,4,,,,,,,,,,
75.24248973,0,,,,,,,,,,
75.24248973,2,,,,,,,,,,
75.68693417,0,,,,,,,,,,
75.68693417,4,,,,,,,,,,
76.57582306,0,,,,,,,,,,
76.57582306,4,,,,,,,,,,
77.02026751,1,,,,,,,,,,
77.02026751,2,,,,,,,,,,
77.46471195,3,,,,,,,,,,
77.46471195,4,,,,,,,,,,
77.90915639,2,,,,,,,,,,
77.90915639,3,,,,,,,,,,
78.35360084,1,,,,,,,,,,
78.35360084,4,,,,,,,,,,
78.79804528,0,,,,,,,,,,
78.79804528,1,,,,,,,,,,
79.24248973,2,,,,,,,,,,
79.24248973,4,,,,,,,,,,
80.13137862,0,v,,,,,,,,,
80.13137862,4,,,,,,,,,,
80.57582306,4,,,,,,,,,,
80.79804528,3,,,,,,,,,,
81.0202675,0,,,,,,,,,,
81.0202675,4,,,,,,,,,,
81.46471195,3,,,,,,,,,,
81.46471195,4,,,,,,,,,,
81.90915639,0,,,,,,,,,,
81.90915639,4,,,,,,,,,,
82.35360084,4,,,,,,,,,,
82.57582306,3,,,,,,,,,,
82.79804528,0,,,,,,,,,,
82.79804528,4,,,,,,,,,,
83.24248972,3,,,,,,,,,,
83.24248972,4,,,,,,,,,,
83.68693417,0,a,,,,,,,,,
83.68693417,4,,,,,,,,,,
84.13137861,3,,,,,,,,,,
84.13137861,4,,,,,,,,,,
84.57582306,0,,,,,,,,,,
84.57582306,4,,,,,,,,,,
85.0202675,3,,,,,,,,,,
85.0202675,4,,,,1,1.777777778,,,,,
85.46471194,0,,,,2,0.888888889,,,,,
85.46471194,4,,,,4,0.444444444,,,,,
85.90915639,4,,,,6,0.296296296,,,,,
86.13137861,3,,,,8,0.222222222,,,,,
86.35360083,0,,,,12,0.148148148,,,,,
86.35360083,4,,,,16,0.111111111,,,,,
86.79804528,4,,,,24,0.074074074,,,,,
87.24248972,4,,,,,,,,,,
87.68693416,3,,,,,,,,,,
87.68693416,4,,,,,,,,,,
87.90915639,0,,,,,,,,,,
88.13137861,3,,,,,,,,,,
88.13137861,4,,,,,,,,,,
88.35360083,0,,,,,,,,,,
88.57582305,3,,,,,,,,,,
88.57582305,4,,,,,,,,,,
89.0202675,4,,,,,,,,,,
89.46471194,3,,,,,,,,,,
89.46471194,4,,,,,,,,,,
89.68693416,0,,,,,,,,,,
89.90915638,3,,,,,,,,,,
89.90915638,4,,,,,,,,,,
90.13137861,0,,,,,,,,,,
90.35360083,3,,,,,,,,,,
90.35360083,4,,,,,,,,,,
90.79804527,0,,,,,,,,,93.75548117,2
90.79804527,4,,,,,,,,,93.83240424,1
91.24248972,4,,,,,,,,,93.90932732,2
91.68693416,4,,,,,,,,,93.9862504,1
92.1313786,4,,,,130,1,1.846153846,,,93.9862504,4
92.57582305,3,,,,,2,0.923076923,,,94.21701963,2
92.57582305,4,,,,,4,0.461538462,,,94.33240424,1
92.79804527,0,,,,,6,0.307692308,,,94.44778886,4
93.02026749,3,,,,,8,0.230769231,,,,
93.02026749,4,,,,,12,0.153846154,,,,
93.46471194,0,,,,,16,0.115384615,,,,
93.46471194,4,,,93.524712,,24,0.076923077,,,,
