32.31666663,1,,,,,,,,,,,,,,,
32.39999996,3,,,,,,,,,,,,,,,
32.48333329,2,,,,,,,,,,,,,,,
32.56666663,1,,,,,,,,,,,,,,,
32.64999996,3,,,,,,,,,,,,,,,
32.73333329,2,,,,,,,,,,,,,,,
32.81666663,1,,,,,,,,,,,,,,,
32.89999996,3,,,,,,,,,,,,,,,
32.98333329,2,,,,,,,,,,,,,,,
33.06666662,1,,,,,,,,,,,,,,,
33.14999996,3,,,,,,,,,,,,,,,
33.23333329,2,,,,,,,,,,,,,,,
33.31666662,1,,,,,,,,,,,,,,,
33.39999996,3,7,10,a,,,,,,,,,,,,
33.56666662,3,,,,,,,,,,,,,,,
33.73333329,3,12,,,,,,,,,,,,,,
33.89999996,0,6,,,,,,,,,,,,,,
34.06666662,0,,,,,,,,,,,,,,,
34.23333329,0,11,,,,,,,,,,,,,,
34.39999996,2,8,,,,,,,,,,,,,,
34.56666663,2,,,,,,,,,,,,,,,
34.73333329,2,13,,,,,,,,,,,,,,
34.89999996,1,5,,,,,,,,,,,,,,
35.06666663,1,,,,,,,,,,,,,,,
35.23333329,1,10,,,,,,,,,,,,,,
35.39999996,3,7,,,,,,,,,,,,,,
35.56666663,3,12,,,,,,,,,,,,,,
35.73333329,0,6,,,,,,,,,,,,,,
35.89999996,0,11,,,,,,,,,,,,,,
36.06666663,2,8,,a,,,,,,,,,,,,
36.2333333,2,,,,,,,,,,,,,,,
36.39999996,2,13,,,,,,,,,,,,,,
36.56666663,1,5,,,,,,,,,,,,,,
36.7333333,1,,,,,,,,,,,,,,,
36.89999996,1,10,,,,,,,,,,,,,,
37.06666663,3,7,,,,,,,,,,,,,,
37.2333333,3,,,,,,,,,,,,,,,
37.39999996,3,12,,,,,,,,,,,,,,
37.56666663,0,6,,,,,,,,,,,,,,
37.7333333,0,,,,,,,,,,,,,,,
37.89999997,0,11,,,,,,,,,,,,,,
38.06666663,2,8,,,,,,,,,,,,,,
38.2333333,2,13,,,,,,,,,,,,,,
38.39999997,1,5,,,,,,,,,,,,,,
38.56666663,1,10,,,,,,,,,,,,,,
38.7333333,1,3,7,aa,aa,,,,,,,,,,,
38.89999997,1,3,,,,,,,,,,,,,,
39.06666663,1,3,12,,,,,,,,,,,,,
39.2333333,0,2,6,,,,,,,,,,,,,
39.39999997,0,2,,,,,,,,,,,,,,
39.56666664,0,2,11,,,,,,,,,,,,,
39.7333333,0,2,8,,,,,,,,,,,,,
39.89999997,0,2,,,,,,,,,,,,,,
40.06666664,0,2,13,,,,,,,,,,,,,
40.2333333,1,3,5,,,,,,,,,,,,,
40.39999997,1,3,,,,,,,,,,,,,,
40.56666664,1,3,10,,,,,,,,,,,,,
40.7333333,1,3,7,,,,,,,,,,,,,
40.89999997,1,3,12,,,,,,,,,,,,,
41.06666664,0,2,6,,,,,,,,,,,,,
41.23333331,0,2,11,,,,,,,,,,,,,
41.39999997,0,2,8,a,,,,,,,,,,,,
41.56666664,0,2,,,,,,,,,,,,,,
41.73333331,0,2,13,,,,,,,,,,,,,
41.89999997,1,3,5,,,,,,,,,,,,,
42.06666664,1,3,,,,,,,,,,,,,,
42.23333331,1,3,10,,,,,,,,,,,,,
42.39999997,1,3,7,,,,,,,,,,,,,
42.56666664,1,3,,,,,,,,,,,,,,
42.73333331,1,3,12,,,,,,,,,,,,,
42.89999998,0,2,6,,,,,,,,,,,,,
43.06666664,0,2,,,,,,,,,,,,,,
43.23333331,0,2,11,,,,,,,,,,,,,
43.39999998,0,2,8,,,,,,,,,,,,,
43.56666664,0,2,13,,,,,,,,,,,,,
43.73333331,1,3,5,,,,,,,,,,,,,
43.89999998,1,3,10,,,,,,,,,,,,,
44.06666664,5,7,8,,a,,,,,,,,,,,
44.23333331,10,12,13,,,,,,,,,,,,,
44.39999998,5,6,7,,,,,,,,,,,,,
44.56666665,10,11,12,,,,,,,,,,,,,
44.73333331,6,7,8,,,,,,,,,,,,,
44.89999998,11,12,13,,,,,,,,,,,,,
45.06666665,5,6,8,,,,,,,,,,,,,
45.23333331,10,11,13,,,,,,,,,,,,,
45.39999998,6,7,8,,a,,,,,,,,,,,
45.56666665,11,12,13,,,,,,,,,,,,,
45.73333331,5,6,7,,,,,,,,,,,,,
45.89999998,10,11,12,,,,,,,,,,,,,
46.06666665,5,7,8,,,,,,,,,,,,,
46.23333332,10,12,13,,,,,,,,,,,,,
46.39999998,5,6,8,,,,,,,,,,,,,
46.56666665,10,11,13,,,,,,,,,,,,,
46.73333332,5,7,8,9,a,,,,,,,,,,,
46.89999998,10,12,13,14,,,,,,,,,,,,
47.06666665,5,6,7,9,,,,,,,,,,,,
47.23333332,10,11,12,14,,,,,,,,,,,,
47.39999998,6,7,8,9,,,,,,,,,,,,
47.56666665,11,12,13,14,,,,,,,,,,,,
47.73333332,5,6,8,9,,,,,,,,,,,,
47.89999999,10,11,13,14,,,,,,,,,,,,
48.06666665,6,7,8,9,,,,,,,,,,,,
48.23333332,11,12,13,14,,,,,,,,,,,,
48.39999999,5,6,7,9,,,,,,,,,,,,
48.56666665,10,11,12,14,,,,,,,,,,,,
48.73333332,5,7,8,9,,,,,,,,,,,,
48.89999999,10,12,13,14,,,,,,,,,,,,
49.06666665,5,6,8,9,,,,,,,,,,,,
49.23333332,10,11,13,14,,,,,,,,,,,,
49.39999999,5,1,7,8,a,,,,,,,,,,,
49.56666666,10,1,12,13,,,,,,,,,,,,
49.73333332,5,6,7,3,,,,,,,,,,,,
49.89999999,10,11,12,3,,,,,,,,,,,,
50.06666666,0,6,7,8,,,,,,,,,,,,
50.23333332,0,11,12,13,,,,,,,,,,,,
50.39999999,5,6,2,8,,,,,,,,,,,,
50.56666666,10,11,2,13,,,,,,,,,,,,
50.73333332,0,6,7,8,a,,,,,,,,,,,
50.89999999,0,11,12,13,,,,,,,,,,,,
51.06666666,5,6,7,3,,,,,,,,,,,,
51.23333333,10,11,12,3,,,,,,,,,,,,
51.39999999,5,1,7,8,,,,,,,,,,,,
51.56666666,10,1,12,13,,,,,,,,,,,,
51.73333333,5,6,2,8,,,,,,,,,,,,
51.89999999,10,11,2,13,,,,,,,,,,,,
52.06666666,5,1,7,8,9,a,,,,,,,,,,
52.23333333,10,1,12,13,14,,,,,,,,,,,
52.4,5,6,7,3,9,,,,,,,,,,,
52.56666666,10,11,12,3,14,,,,,,,,,,,
52.73333333,0,6,7,8,9,,,,,,,,,,,
52.9,0,11,12,13,14,,,,,,,,,,,
53.06666666,5,6,2,8,9,,,,,,,,,,,
53.23333333,10,11,2,13,14,,,,,,,,,,,
53.4,0,6,7,8,9,a,,,,,,,,,,
53.56666666,0,11,12,13,14,,,,,,,,,,,
53.73333333,5,6,7,3,9,,,,,,,,,,,
53.9,10,11,12,3,14,,,,,,,,,,,
54.06666667,5,1,7,8,9,,,,,,,,,,,
54.23333333,10,1,12,13,14,,,,,,,,,,,
54.4,5,6,2,8,9,,,,,,,,,,,
54.56666667,10,11,2,13,14,,,,,,,,,,,
54.73333333,9,,,,,,,,,,,,,,,
56.06666667,5,6,7,8,,,,,,,,,,,,
56.73333333,,,,,,,,,,,,,,,,
56.9,13,14,,,,,,,,,,,,,,
56.95555556,12,,,,,,,,,,,,,,,
57.01111111,11,,,,,,,,,,,,,,,
57.06666667,4,10,,,,,,,,,,,,,,
57.4,3,6,,,,a,,,,,,,,,,
57.48333333,2,,,,,,,,,,,,,,,
57.56666667,3,11,,,,,,,,,,,,,,
57.65,2,,,,,,,,,,,,,,,
57.73333333,3,5,,,,,,,,,,,,,,
57.81666667,2,,,,,,,,,,,,,,,
57.9,3,10,,,,,,,,,,,,,,
57.98333333,2,,,,,,,,,,,,,,,
58.06666667,3,9,,,,,,,,,,,,,,
58.15,2,,,,,,,,,,,,,,,
58.23333333,3,14,,,,,,,,,,,,,,
58.31666666,2,,,,,,,,,,,,,,,
58.4,3,6,,,,,,,,,,,,,,
58.48333333,2,,,,,,,,,,,,,,,
58.56666666,3,11,,,,,,,,,,,,,,
58.65,2,,,,,,,,,,,,,,,
58.73333333,3,5,,,,a,,,,,,,,,,
58.81666666,2,,,,,,,,,,,,,,,
58.9,3,10,,,,,,,,,,,,,,
58.98333333,2,,,,,,,,,,,,,,,
59.06666666,3,9,,,,,,,,,,,,,,
59.14999999,2,,,,,,,,,,,,,,,
59.23333333,3,14,,,,,,,,,,,,,,
59.31666666,2,,,,,,,,,,,,,,,
59.39999999,3,6,,,,,,,,,,,,,,
59.48333333,2,,,,,,,,,,,,,,,
59.56666666,3,11,,,,,,,,,,,,,,
59.64999999,2,,,,,,,,,,,,,,,
59.73333332,3,5,,,,,,,,,,,,,,
59.81666666,2,,,,,,,,,,,,,,,
59.89999999,3,10,,,,,,,,,,,,,,
59.98333332,2,,,,,,,,,,,,,,,
60.06666666,3,6,,,,a,,,,,,,,,,
60.14999999,2,,,,,,,,,,,,,,,
60.23333332,3,11,,,,,,,,,,,,,,
60.31666666,2,,,,,,,,,,,,,,,
60.39999999,3,9,,,,,,,,,,,,,,
60.48333332,2,,,,,,,,,,,,,,,
60.56666665,3,14,,,,,,,,,,,,,,
60.64999999,2,,,,,,,,,,,,,,,
60.73333332,3,5,,,,,,,,,,,,,,
60.81666665,2,,,,,,,,,,,,,,,
60.89999999,3,10,,,,,,,,,,,,,,
60.98333332,2,,,,,,,,,,,,,,,
61.06666665,3,6,,,,,,,,,,,,,,
61.14999999,2,,,,,,,,,,,,,,,
61.23333332,3,11,,,,,,,,,,,,,,
61.31666665,2,,,,,,,,,,,,,,,
61.39999998,3,9,,,,a,,,,,,,,,,
61.48333332,2,,,,,,,,,,,,,,,
61.56666665,3,14,,,,,,,,,,,,,,
61.64999998,2,,,,,,,,,,,,,,,
61.73333332,3,5,,,,,,,,,,,,,,
61.81666665,2,,,,,,,,,,,,,,,
61.89999998,3,10,,,,,,,,,,,,,,
61.98333332,2,,,,,,,,,,,,,,,
62.06666665,3,6,,,,,,,,,,,,,,
62.14999998,2,,,,,,,,,,,,,,,
62.23333331,3,11,,,,,,,,,,,,,,
62.31666665,2,,,,,,,,,,,,,,,
62.39999998,3,9,,,,,,,,,,,,,,
62.48333331,2,,,,,,,,,,,,,,,
62.56666665,3,14,,,,,,,,,,,,,,
62.64999998,2,,,,,,,,,,,,,,,
62.73333331,0,8,,,,a,,,,,,,,,,
62.81666665,1,,,,,,,,,,,,,,,
62.89999998,0,13,,,,,,,,,,,,,,
62.98333331,1,,,,,,,,,,,,,,,
63.06666664,0,7,,,,,,,,,,,,,,
63.14999998,1,,,,,,,,,,,,,,,
63.23333331,0,12,,,,,,,,,,,,,,
63.31666664,1,,,,,,,,,,,,,,,
63.39999998,0,9,,,,,,,,,,,,,,
63.48333331,1,,,,,,,,,,,,,,,
63.56666664,0,14,,,,,,,,,,,,,,
63.64999998,1,,,,,,,,,,,,,,,
63.73333331,0,8,,,,,,,,,,,,,,
63.81666664,1,,,,,,,,,,,,,,,
63.89999997,0,13,,,,,,,,,,,,,,
63.98333331,1,,,,,,,,,,,,,,,
64.06666664,0,7,,,,a,,,,,,,,,,
64.14999997,1,,,,,,,,,,,,,,,
64.23333331,0,12,,,,,,,,,,,,,,
64.31666664,1,,,,,,,,,,,,,,,
64.39999997,0,9,,,,,,,,,,,,,,
64.48333331,1,,,,,,,,,,,,,,,
64.56666664,0,14,,,,,,,,,,,,,,
64.64999997,1,,,,,,,,,,,,,,,
64.7333333,0,8,,,,,,,,,,,,,,
64.81666664,1,,,,,,,,,,,,,,,
64.89999997,0,13,,,,,,,,,,,,,,
64.9833333,1,,,,,,,,,,,,,,,
65.06666664,0,7,,,,,,,,,,,,,,
65.14999997,1,,,,,,,,,,,,,,,
65.2333333,0,12,,,,,,,,,,,,,,
65.31666664,1,,,,,,,,,,,,,,,
65.39999997,0,8,,,,a,,,,,,,,,,
65.4833333,1,,,,,,,,,,,,,,,
65.56666663,0,13,,,,,,,,,,,,,,
65.64999997,1,,,,,,,,,,,,,,,
65.7333333,0,9,,,,,,,,,,,,,,
65.81666663,1,,,,,,,,,,,,,,,
65.89999997,0,14,,,,,,,,,,,,,,
65.9833333,1,,,,,,,,,,,,,,,
66.06666663,0,7,,,,,,,,,,,,,,
66.14999997,1,,,,,,,,,,,,,,,
66.2333333,0,12,,,,,,,,,,,,,,
66.31666663,1,,,,,,,,,,,,,,,
66.39999996,0,8,,,,,,,,,,,,,,
66.4833333,1,,,,,,,,,,,,,,,
66.56666663,0,13,,,,,,,,,,,,,,
66.64999996,1,,,,,,,,,,,,,,,
66.7333333,0,9,,,,a,,,,,,,,,,
66.81666663,1,,,,,,,,,,,,,,,
66.89999996,0,14,,,,,,,,,,,,,,
66.9833333,1,,,,,,,,,,,,,,,
67.06666663,0,7,,,,,,,,,,,,,,
67.14999996,1,,,,,,,,,,,,,,,
67.23333329,0,12,,,,,,,,,,,,,,
67.31666663,1,,,,,,,,,,,,,,,
67.39999996,0,8,,,,,,,,,,,,,,
67.48333329,1,,,,,,,,,,,,,,,
67.56666663,0,13,,,,,,,,,,,,,,
67.64999996,1,,,,,,,,,,,,,,,
67.73333329,0,9,,,,,,,,,,,,,,
67.81666663,1,,,,,,,,,,,,,,,
67.89999996,0,14,,,,,,,,,,,,,,
67.98333329,1,,,,,,,,,,,,,,,
68.06666662,3,,,,,a,,,,,,,,,,
68.14999996,2,,,,,,,,,,,,,,,
68.23333329,0,,,,,,,,,,,,,,,
68.31666662,3,,,,,,,,,,,,,,,
68.39999996,1,,,,,,,,,,,,,,,
68.48333329,2,,,,,,,,,,,,,,,
68.56666662,3,,,,,,,,,,,,,,,
68.64999996,0,,,,,,,,,,,,,,,
68.73333329,2,,,,,,,,,,,,,,,
68.81666662,1,,,,,,,,,,,,,,,
68.89999995,0,,,,,,,,,,,,,,,
68.98333329,1,,,,,,,,,,,,,,,
69.06666662,3,,,,,,,,,,,,,,,
69.14999995,1,,,,,,,,,,,,,,,
69.23333329,3,,,,,,,,,,,,,,,
69.31666662,0,,,,,,,,,,,,,,,
69.39999995,2,,,,,a,,,,,,,,,,
69.48333329,1,,,,,,,,,,,,,,,
69.56666662,3,,,,,,,,,,,,,,,
69.64999995,0,,,,,,,,,,,,,,,
69.73333328,1,,,,,,,,,,,,,,,
69.81666662,2,,,,,,,,,,,,,,,
69.89999995,1,,,,,,,,,,,,,,,
69.98333328,2,,,,,,,,,,,,,,,
70.06666662,0,,,,,,,,,,,,,,,
70.14999995,3,,,,,,,,,,,,,,,
70.23333328,1,,,,,,,,,,,,,,,
70.31666662,3,,,,,,,,,,,,,,,
70.39999995,2,,,,,,,,,,,,,,,
70.48333328,0,,,,,,,,,,,,,,,
70.56666661,1,,,,,,,,,,,,,,,
70.64999995,2,,,,,,,,,,,,,,,
70.73333328,0,,,,,a,,,,,,,,,,
70.81666661,3,,,,,,,,,,,,,,,
70.89999995,2,,,,,,,,,,,,,,,
70.98333328,0,,,,,,,,,,,,,,,
71.06666661,1,,,,,,,,,,,,,,,
71.14999995,3,,,,,,,,,,,,,,,
71.23333328,1,,,,,,,,,,,,,,,
71.31666661,3,,,,,,,,,,,,,,,
71.39999994,1,,,,,,,,,,,,,,,
71.48333328,2,,,,,,,,,,,,,,,
71.56666661,0,,,,,,,,,,,,,,,
71.64999994,3,,,,,,,,,,,,,,,
71.73333328,1,,,,,,,,,,,,,,,
71.81666661,2,,,,,,,,,,,,,,,
71.89999994,0,,,,,,,,,,,,,,,
71.98333328,2,,,,,,,,,,,,,,,
72.06666661,1,,,,,a,,,,,,,,,,
72.14999994,3,,,,,,,,,,,,,,,
72.23333327,2,,,,,,,,,,,,,,,
72.31666661,1,,,,,,,,,,,,,,,
72.39999994,0,,,,,,,,,,,,,,,
72.48333327,3,,,,,,,,,,,,,,,
72.56666661,1,,,,,,,,,,,,,,,
72.64999994,3,,,,,,,,,,,,,,,
72.73333327,0,,,,,,,,,,,,,,,
72.81666661,2,,,,,,,,,,,,,,,
72.89999994,1,,,,,,,,,,,,,,,
72.98333327,3,,,,,,,,,,,,,,,
73.0666666,0,,,,,,,,,,,,,,,
73.14999994,1,,,,,,,,,,,,,,,
73.23333327,3,,,,,,,,,,,,,,,
73.3166666,2,,,,,,,,,,,,,,,
73.39999994,4,,,,,a,,,,,,,,,,
73.48333327,1,,,,,,,,,,,,,,,
73.5666666,0,,,,,,,,,,,,,,,
73.64999994,1,,,,,,,,,,,,,,,
73.73333327,4,,,,,,,,,,,,,,,
73.8166666,0,,,,,,,,,,,,,,,
73.89999993,3,,,,,,,,,,,,,,,
73.98333327,1,,,,,,,,,,,,,,,
74.0666666,4,,,,,,,,,,,,,,,
74.14999993,2,,,,,,,,,,,,,,,
74.23333327,1,,,,,,,,,,,,,,,
74.3166666,0,,,,,,,,,,,,,,,
74.39999993,4,,,,,,,,,,,,,,,
74.48333327,3,,,,,,,,,,,,,,,
74.5666666,1,,,,,,,,,,,,,,,
74.64999993,2,,,,,,,,,,,,,,,
74.73333326,4,,,,,a,,,,,,,,,,
74.8166666,2,,,,,,,,,,,,,,,
74.89999993,1,,,,,,,,,,,,,,,
74.98333326,0,,,,,,,,,,,,,,,
75.0666666,4,,,,,,,,,,,,,,,
75.14999993,2,,,,,,,,,,,,,,,
75.23333326,1,,,,,,,,,,,,,,,
75.3166666,2,,,,,,,,,,,,,,,
75.39999993,4,,,,,,,,,,,,,,,
75.48333326,0,,,,,,,,,,,,,,,
75.56666659,3,,,,,,,,,,,,,,,
75.64999993,2,,,,,,,,,,,,,,,
75.73333326,4,,,,,,,,,,,,,,,
75.81666659,1,,,,,,,,,,,,,,,
75.89999993,0,,,,,,,,,,,,,,,
75.98333326,2,,,,,,,,,,,,,,,
